DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-03,1063682,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-04,1385045,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-05,1509435,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-06,1613211,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-07,1793196,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-08,1846614,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-09,1636662,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-10,1568804,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-11,1303537,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2022-12,1245995,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2023-01,1223789,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2023-02,1187314,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2023-03,1415324,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2023-04,1685479,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2023-05,1772395,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IE,2023-06,1851417,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-01,280093,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-02,276265,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-03,312930,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-04,253485,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-05,320031,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-06,420340,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-07,452115,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-08,444961,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-09,338653,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-10,294754,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-11,234012,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2019-12,246740,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-01,199823,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-02,215348,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-03,115054,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-04,3441,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-05,7511,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-06,29275,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-07,84645,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-08,72280,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-09,23929,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-10,15213,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-11,10955,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2020-12,21572,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-01,21803,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-02,18388,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-03,23505,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-04,20903,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-05,41545,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-06,93072,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-07,204097,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-08,227638,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-09,176829,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-10,183223,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-11,138000,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2021-12,147400,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-01,102338,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-02,134630,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-03,170162,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-04,213806,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-05,275473,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-06,374715,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-07,456513,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-08,448790,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-09,341987,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-10,324018,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-11,239284,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2022-12,239852,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2023-01,215508,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2023-02,226648,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2023-03,268349,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2023-04,273769,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2023-05,348976,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2023-06,460125,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2023-07,529279,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IS,2023-08,495002,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-01,5992287,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-02,5796631,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-03,7043729,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-04,8087689,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-05,8700691,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-06,9393096,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-07,10074293,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-08,10109455,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-09,9635581,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-10,8291682,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-11,6504390,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2019-12,6654565,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-01,6251019,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-02,5475132,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-03,1043565,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-04,67871,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-05,115741,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-06,577781,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-07,2660890,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-08,3784625,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-09,2848599,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-10,2093067,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-11,659487,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2020-12,899867,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-01,777597,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-02,700695,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-03,800550,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-04,1048580,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-05,1611077,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-06,3354647,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-07,5632731,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-08,6478375,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-09,5795746,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-10,5274260,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-11,4482499,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2021-12,4377555,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-01,2966526,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-02,3585435,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-03,4961028,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-04,6842721,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-05,7721697,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-06,8578499,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-07,9325619,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-08,9403452,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-09,9120149,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-10,7877396,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-11,5686740,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2022-12,5976574,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2023-01,5763384,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2023-02,5504715,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2023-03,6720272,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2023-04,8254716,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2023-05,8997276,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2023-06,9653179,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,IT,2023-07,10474988,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-01,208131,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-02,207947,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-03,232821,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-04,269816,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-05,313144,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-06,305197,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-07,312782,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-08,307667,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-09,291088,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-10,312438,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-11,253537,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2019-12,251754,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-01,212888,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-02,227234,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-03,109304,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-04,1242,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-05,2006,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-06,23585,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-07,94414,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-08,99243,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-09,40689,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-10,37403,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-11,22051,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2020-12,29332,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-01,21741,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-02,20045,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-03,30900,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-04,40043,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-05,46906,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-06,86132,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-07,175083,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-08,178971,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-09,153476,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-10,180657,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-11,157999,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2021-12,161940,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-01,112330,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-02,127933,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-03,153431,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-04,220519,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-05,264017,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-06,279030,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-07,300035,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-08,275355,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-09,250670,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-10,269061,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-11,200189,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2022-12,199104,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2023-01,174820,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2023-02,183772,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2023-03,211462,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2023-04,243863,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2023-05,286986,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2023-06,284745,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LT,2023-07,301888,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-01,137009,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-02,131015,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-03,159548,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-04,190161,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-05,192410,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-06,203385,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-07,196431,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-08,215042,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-09,216838,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,LU,2019-10,200405,
